,BID,BVH,CTG,FPT,GAS,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PNJ,REE,SBT,SSI,STB,TCH,VCB,VIC,VNM,VN30
2021-10-12,31855.0,61031.0,30064.5,81551.7,109027.0,43139.0,39591.0,23958.3,120364.0,65623.0,78626.0,64930.3,73160.0,62246.0,20373.8,36785.2,26600.0,15524.4,75096.0,92900.0,85958.2,1509.57
2021-10-13,31578.0,59158.0,29966.9,81881.2,108053.0,42987.6,39591.0,23833.3,118379.0,66517.0,78321.0,66471.0,73892.0,62762.0,20373.8,36429.8,26250.0,15434.2,75096.0,93100.0,85672.9,1505.55
2021-10-14,31301.0,59059.0,29869.2,81387.0,108345.0,42987.6,39818.0,23750.0,117551.0,66319.0,78092.0,68231.9,73892.0,62762.0,20373.8,36429.8,26400.0,15479.3,74864.0,92500.0,85577.9,1503.38
2021-10-15,31261.5,58960.0,29918.0,81469.3,109027.0,43366.0,39864.0,23666.7,116641.0,65772.0,77863.0,66984.6,73526.0,62762.0,20186.9,36207.6,26850.0,15389.0,74709.0,92600.0,85577.9,1504.84
2021-10-18,31103.2,58763.0,29478.8,81551.7,113407.0,43820.1,40273.0,23666.7,118296.0,64928.0,77634.0,68965.5,72429.0,63622.0,19672.9,36296.5,26900.0,15118.3,74322.0,92600.0,85387.7,1510.49
2021-10-19,31696.7,60538.0,29576.4,81222.2,111460.0,43290.3,40500.0,23500.0,116641.0,64431.0,78321.0,68598.7,71697.0,64309.0,19859.8,36340.9,26200.0,14937.8,74632.0,92400.0,85863.1,1507.19
2021-10-20,31459.3,59651.0,29283.6,80398.5,111460.0,43063.3,40273.0,23500.0,118379.0,64182.0,78092.0,70726.4,72429.0,64395.0,19672.9,35807.8,26300.0,15028.0,73548.0,92300.0,85577.9,1505.03
2021-10-21,31261.5,59158.0,29039.5,79657.1,109221.0,43290.3,40818.0,23250.0,115980.0,63090.0,77863.0,70946.5,71697.0,64395.0,19532.7,35274.7,26100.0,15028.0,72774.0,91000.0,84722.1,1489.26
2021-10-22,31103.2,59453.0,28941.9,79245.2,109124.0,42911.9,41409.0,23250.0,115897.0,63388.0,78855.0,72633.9,72429.0,65341.0,19672.9,34830.4,26200.0,15343.9,73006.0,91800.0,86053.3,1488.71
2021-10-25,31024.0,63594.0,29186.0,78174.3,109027.0,41701.0,42364.0,23000.0,116145.0,63785.0,79237.0,71900.2,72502.0,65341.0,19439.2,34030.7,25600.0,15343.9,72851.0,92100.0,85672.9,1476.97
2021-10-26,31024.0,63397.0,29186.0,79821.8,110779.0,42609.2,41864.0,23291.7,115483.0,63586.0,78855.0,70653.0,71917.0,64653.0,20000.0,34475.0,25600.0,15208.5,72774.0,92200.0,85197.5,1482.62
2021-10-27,31578.0,63989.0,30357.3,80892.7,118469.0,43820.1,43636.0,23666.7,121440.0,65573.0,79313.0,71239.9,74550.0,65341.0,19953.3,35896.6,26500.0,15298.8,74400.0,95000.0,85958.2,1516.46
2021-10-28,31538.5,64679.0,30552.5,80728.0,121681.0,43895.8,45000.0,23750.0,125493.0,65573.0,82290.0,69919.3,74331.0,65341.0,20654.2,36252.1,26700.0,15705.0,75793.0,95000.0,86148.4,1529.26
2021-10-29,32844.3,63792.0,30747.7,79821.8,121195.0,43214.7,46364.0,23750.0,124831.0,65275.0,83435.0,70432.9,76087.0,64309.0,20560.7,35985.5,26600.0,16111.1,75871.0,95800.0,86243.5,1532.35
2021-11-01,33081.7,63200.0,31431.0,78915.7,118080.0,42155.1,44545.0,23666.7,120364.0,64580.0,83664.0,68305.2,73965.0,61902.0,20934.6,36785.2,26600.0,17013.7,75096.0,95800.0,85577.9,1516.75
2021-11-02,33200.5,63890.0,31626.3,79162.8,118372.0,42003.7,45818.0,23666.7,120364.0,64033.0,82519.0,69919.3,76818.0,62160.0,21401.9,37629.3,26650.0,17194.2,75793.0,95800.0,84817.2,1521.35
2021-11-03,34071.0,62609.0,32211.9,79162.8,116814.0,42079.4,42909.0,24291.7,120364.0,63984.0,80305.0,68598.7,76453.0,62160.0,21074.8,37051.7,27900.0,16246.5,76413.0,95300.0,83866.3,1530.65
2021-11-04,34822.9,62609.0,31821.5,79080.4,113991.0,42609.2,43136.0,24083.3,122349.0,64530.0,79389.0,68745.4,76087.0,60870.0,20981.3,38206.8,27450.0,16246.5,76180.0,95000.0,84056.5,1528.21
2021-11-05,34506.3,63102.0,31919.1,80398.5,119150.0,42836.2,43818.0,23875.0,122267.0,65573.0,80153.0,69625.9,79013.0,61128.0,21729.0,38118.0,27650.0,16697.8,75484.0,95000.0,84817.2,1531.76
2021-11-08,34743.8,63500.0,32016.7,80233.7,119734.0,42987.6,43682.0,23750.0,125741.0,65375.0,79847.0,68305.2,79013.0,61902.0,23224.3,39539.6,27850.0,17058.8,76025.0,94900.0,86338.5,1535.66
2021-11-09,34031.5,64800.0,32163.1,79410.0,116035.0,42760.6,44000.0,23833.3,122267.0,64580.0,78626.0,67718.3,77550.0,61902.0,23364.5,39361.9,28100.0,16742.9,75174.0,94900.0,85387.7,1527.13
2021-11-10,34031.5,64500.0,31723.9,79904.2,117204.0,41852.4,43909.0,23833.3,122184.0,65325.0,79389.0,65443.9,75355.0,60870.0,24112.1,39717.3,28450.0,17284.5,75561.0,94900.0,85292.6,1523.79
2021-11-11,33873.2,63200.0,31187.0,79080.4,115841.0,40868.5,45273.0,23416.7,121522.0,67064.0,80534.0,67424.8,76453.0,60870.0,23925.2,39228.6,27700.0,18457.8,76103.0,94800.0,85197.5,1514.36
2021-11-12,34189.8,62800.0,31919.1,80728.0,114965.0,41322.6,45000.0,23791.7,123756.0,67560.0,80916.0,67058.0,80403.0,62762.0,24299.1,39628.5,28100.0,19721.4,76025.0,94500.0,84912.2,1527.94
2021-11-15,33873.2,62700.0,31723.9,80151.3,115743.0,40565.8,44818.0,23833.3,127396.0,69250.0,79084.0,66764.5,81062.0,61988.0,24392.5,40694.7,27950.0,21075.3,75638.0,95000.0,84627.0,1528.68
2021-11-16,33873.2,64600.0,31626.3,80975.1,113602.0,39354.9,43864.0,23875.0,125741.0,68504.0,78702.0,66397.7,79013.0,61730.0,23271.0,39761.7,28050.0,21030.2,75251.0,94800.0,84246.6,1517.22
2021-11-17,34506.3,64200.0,31479.8,80975.1,114283.0,38900.8,43909.0,23916.7,124500.0,68504.0,78779.0,66030.8,77843.0,61730.0,23551.4,40739.1,28000.0,21481.5,75871.0,96300.0,84436.8,1519.58
2021-11-18,35218.6,64200.0,31382.2,79492.3,110779.0,37803.4,43273.0,23583.3,122432.0,69051.0,78397.0,65737.4,77696.0,60183.0,24719.6,43582.4,27650.0,22970.8,75096.0,94500.0,83676.1,1503.42
2021-11-19,35139.5,61100.0,32016.7,78503.8,103186.0,36327.6,41727.0,23583.3,121936.0,69051.0,78015.0,66544.4,74843.0,57689.0,24158.9,43093.7,27900.0,23151.3,75174.0,94800.0,81869.5,1500.05
2021-11-22,36049.6,60200.0,33676.1,78256.7,99389.0,36819.5,39091.0,24333.3,124004.0,68852.0,77939.0,66691.1,76087.0,55454.0,22476.6,43182.6,28800.0,21571.7,76490.0,94800.0,81964.6,1517.04
2021-11-23,35376.9,62400.0,33285.7,79574.7,101823.0,37500.6,41364.0,24083.3,129464.0,71038.0,81069.0,66544.4,77331.0,57345.0,23364.5,46203.6,28500.0,21210.7,76722.0,94800.0,82059.7,1533.12
2021-11-24,36445.3,62800.0,34554.6,80645.6,100265.0,36819.5,42636.0,25750.0,129877.0,71535.0,81221.0,66324.3,77331.0,58119.0,22990.6,47269.8,30450.0,20308.1,81135.0,94100.0,83200.7,1565.29
2021-11-25,35891.3,63100.0,34310.6,82375.5,101142.0,37273.6,42455.0,25750.0,130291.0,72031.0,83206.0,69112.3,76160.0,57517.0,23411.2,48869.2,30650.0,21707.1,82916.0,94000.0,83200.7,1572.46
2021-11-26,35970.5,62200.0,33480.9,81469.3,99292.0,37122.2,42136.0,25250.0,130291.0,70293.0,84504.0,70286.2,74258.0,57603.0,22710.3,47536.4,30850.0,21210.7,81290.0,98500.0,83961.4,1566.55
2021-11-29,35218.6,62000.0,33432.1,80810.3,96761.0,36630.3,41545.0,24833.3,126155.0,68306.0,84122.0,68965.5,71770.0,59323.0,22336.4,49135.7,29900.0,21030.2,78271.0,105300.0,83200.7,1553.04
2021-11-30,35139.5,61000.0,32748.8,79986.6,95690.0,37046.5,42227.0,24166.7,123425.0,69001.0,83969.0,68672.1,71624.0,60612.0,22897.2,49668.9,28900.0,21977.9,76567.0,105000.0,83295.8,1537.59
2021-12-01,35060.3,61100.0,33188.0,80892.7,95885.0,37084.4,41818.0,24583.3,124004.0,69001.0,87023.0,68231.9,71185.0,60097.0,23177.6,49046.9,29900.0,21932.8,76645.0,106000.0,83200.7,1549.81
2021-12-02,34981.2,60600.0,32992.8,80069.0,95788.0,36781.6,42091.0,24250.0,125741.0,68057.0,87252.0,69552.5,71258.0,59323.0,23177.6,47980.7,29300.0,21662.0,76722.0,107200.0,83105.6,1540.88
2021-12-03,33240.0,57800.0,32211.9,78668.6,94035.0,36100.5,41864.0,23583.3,124914.0,66319.0,84733.0,69625.9,68771.0,58033.0,22102.8,44870.8,28000.0,20172.7,75871.0,105500.0,81584.2,1503.98
2021-12-06,33200.5,57500.0,31333.4,77844.8,89557.0,34624.7,39364.0,22916.7,124914.0,65275.0,84733.0,70139.4,66722.0,55970.0,21028.0,45315.1,27000.0,18773.7,73858.0,105600.0,81108.8,1480.92
2021-12-07,34506.3,58400.0,31919.1,79080.4,93938.0,36024.8,41182.0,23458.3,125658.0,66319.0,85954.0,71753.5,68624.0,58033.0,21915.9,46381.3,28050.0,19089.6,76025.0,106700.0,82249.8,1512.62
2021-12-08,34822.9,57700.0,32211.9,78750.9,95593.0,35722.1,41636.0,23666.7,124997.0,66517.0,86947.0,72340.5,70673.0,57775.0,21682.2,46025.9,28600.0,18818.9,76413.0,105900.0,81774.4,1516.16
2021-12-09,34822.9,57800.0,32944.0,79904.2,96080.0,35646.4,43727.0,23791.7,127396.0,66567.0,87786.0,72487.2,72513.0,58033.0,22009.3,47802.9,28850.0,20127.6,76800.0,107000.0,82725.3,1529.61
2021-12-10,35297.8,58800.0,32748.8,78915.7,94035.0,35192.3,43455.0,23625.0,127148.0,66617.0,86260.0,72413.8,71630.0,58549.0,21869.1,47092.1,28600.0,19856.8,77419.0,103100.0,82059.7,1519.46
2021-12-13,36010.0,59200.0,32700.0,79080.4,95398.0,35230.2,45091.0,23666.7,129050.0,67014.0,85573.0,72120.4,72513.0,59667.0,21915.9,47447.5,28650.0,21210.7,77109.0,103200.0,82154.7,1520.8
2021-12-14,35851.8,58500.0,32400.0,78833.3,95593.0,36100.5,44091.0,23541.7,129877.0,67262.0,86336.0,67865.0,70820.0,59065.0,22336.4,46825.6,28100.0,21662.0,76877.0,102500.0,82059.7,1516.44
2021-12-15,35535.2,58200.0,32250.0,78998.1,95106.0,36176.2,43818.0,23750.0,133186.0,67511.0,87786.0,68965.5,70673.0,56744.0,22897.2,45937.0,28350.0,21707.1,77342.0,100000.0,82059.7,1519.42
2021-12-16,35535.2,58000.0,32500.0,78668.6,95982.0,35949.1,44000.0,23541.7,132359.0,66368.0,87786.0,71680.1,68980.0,57775.0,22803.7,45226.2,28600.0,22654.8,76722.0,100000.0,82344.9,1510.17
2021-12-17,35535.2,57600.0,32950.0,79410.0,96372.0,35343.7,45818.0,23500.0,130291.0,66815.0,87939.0,70066.1,70305.0,58119.0,22523.4,46647.9,28300.0,22745.1,74709.0,102000.0,81489.1,1513.56
2021-12-20,35297.8,56600.0,32450.0,78915.7,94133.0,35495.0,45455.0,23250.0,134014.0,66070.0,88015.0,70066.1,69348.0,57689.0,22196.3,47536.4,28650.0,22293.8,77032.0,99000.0,81489.1,1513.6
2021-12-21,34664.6,57000.0,32000.0,78421.4,91504.0,34889.6,45636.0,23291.7,137819.0,66070.0,89008.0,70286.2,69790.0,59323.0,21729.0,46647.9,28200.0,23828.2,76567.0,98100.0,81299.0,1511.48
2021-12-22,34268.9,56500.0,31650.0,78256.7,92673.0,34132.8,47000.0,23041.7,140632.0,66964.0,89084.0,69112.3,69569.0,59323.0,22383.2,45403.9,27650.0,25452.8,76900.0,99600.0,81203.9,1504.12
2021-12-23,34500.0,54900.0,32200.0,76773.9,92673.0,34019.2,47000.0,22750.0,141459.0,66368.0,86260.0,69552.5,68980.0,60183.0,23037.4,43538.0,27400.0,25136.9,76500.0,96000.0,80538.3,1477.37
2021-12-24,35000.0,56000.0,32900.0,77268.2,93159.0,34851.7,46364.0,23458.3,141459.0,66865.0,88900.0,69332.4,69716.0,61730.0,23084.1,43582.4,28200.0,24956.4,78500.0,96500.0,81774.4,1506.67
2021-12-27,35300.0,56100.0,33400.0,77844.8,93354.0,34738.2,48182.0,23458.3,139804.0,67014.0,89000.0,69405.7,70673.0,61816.0,23271.0,43671.3,28100.0,26671.3,79800.0,99000.0,81869.5,1514.55
2021-12-28,35200.0,55700.0,33900.0,77844.8,95496.0,34662.5,47727.0,23583.3,141872.0,67461.0,87000.0,69038.9,70378.0,61816.0,23177.6,43360.3,30050.0,26490.8,80000.0,98400.0,81299.0,1523.54
2021-12-29,35200.0,55200.0,34150.0,77103.4,94425.0,34662.5,48182.0,23583.3,142286.0,66766.0,87000.0,68231.9,68612.0,60440.0,23271.0,44115.5,29500.0,25723.6,79500.0,95500.0,81013.7,1515.94
2021-12-30,35400.0,55100.0,33800.0,77103.4,94425.0,34586.9,47364.0,23708.3,141872.0,66716.0,86300.0,69259.0,68096.0,60097.0,24626.2,46736.7,30500.0,25407.7,78400.0,95000.0,81108.8,1519.62
2021-12-31,37100.0,56000.0,33900.0,76609.2,93646.0,35116.6,46364.0,24083.3,141459.0,67511.0,91000.0,69846.0,70820.0,59409.0,24205.6,46025.9,31500.0,24775.9,78800.0,95100.0,82154.7,1535.71
2022-01-04,37400.0,56900.0,34750.0,77021.1,99195.0,35381.5,49455.0,24250.0,140632.0,68455.0,89000.0,69552.5,71041.0,60183.0,24532.7,47092.1,32100.0,25362.6,79000.0,101000.0,82440.0,1558.87
2022-01-05,37050.0,56600.0,34750.0,77103.4,102212.0,35419.4,50636.0,23916.7,133186.0,68107.0,89100.0,68818.8,70010.0,61042.0,24486.0,46914.4,32550.0,25543.1,78000.0,100000.0,81964.6,1546.01
2022-01-06,38000.0,56200.0,34000.0,77021.1,100947.0,34889.6,51636.0,23625.0,127230.0,68306.0,88200.0,68818.8,69642.0,60097.0,24299.1,46114.7,32700.0,26174.9,79100.0,104500.0,81203.9,1544.95
2022-01-07,39200.0,55600.0,33200.0,76938.7,104646.0,34662.5,51455.0,23833.3,127396.0,67312.0,86400.0,68231.9,69127.0,59581.0,24532.7,45848.2,31950.0,25723.6,79800.0,102200.0,81013.7,1532.24
2022-01-10,38850.0,54700.0,33300.0,75785.4,99292.0,34549.0,49182.0,23416.7,126568.0,66070.0,83900.0,68598.7,68612.0,58549.0,25093.4,44026.7,31600.0,25272.3,79500.0,102300.0,80917.0,1514.7
2022-01-11,39400.0,53800.0,33000.0,73726.0,100557.0,34132.8,48182.0,23250.0,119868.0,65474.0,84500.0,67938.4,69274.0,56744.0,23925.2,42738.3,32450.0,25543.1,79400.0,101000.0,80917.0,1499.74
2022-01-12,42150.0,54000.0,34150.0,73808.4,105133.0,34965.3,48818.0,24333.3,119868.0,67560.0,83800.0,66030.8,68244.0,56829.0,23831.8,44870.8,34700.0,23783.1,80000.0,100800.0,80337.0,1530.04
2022-01-13,44000.0,54000.0,35150.0,75867.8,102212.0,35343.7,48636.0,24750.0,119785.0,67312.0,83500.0,66397.7,69274.0,56829.0,22336.4,43404.7,34300.0,22225.2,81900.0,98800.0,80337.0,1526.43
2022-01-14,44250.0,54200.0,35450.0,75208.8,102699.0,35003.1,48636.0,24708.3,119785.0,66567.0,82000.0,67351.5,69127.0,57087.0,22523.4,43271.4,35000.0,23200.0,83400.0,98900.0,81883.8,1523.57
2022-01-17,43650.0,52700.0,35000.0,73314.2,101823.0,33830.0,45273.0,24583.3,117469.0,64580.0,80000.0,63463.0,68832.0,55024.0,20981.3,40250.4,32600.0,21591.6,86200.0,97000.0,80143.6,1478.61
2022-01-18,44900.0,51600.0,34550.0,72572.8,104159.0,33300.3,45909.0,24916.7,117551.0,64630.0,80100.0,64563.5,68685.0,55024.0,19532.7,37584.8,33900.0,20080.7,87600.0,95900.0,80627.0,1477.06
2022-01-19,43650.0,51900.0,33800.0,72737.5,104159.0,32921.8,47182.0,24666.7,122019.0,66319.0,80000.0,65297.2,68906.0,55540.0,20794.4,40161.6,32900.0,20373.1,86800.0,95800.0,80627.0,1482.55
2022-01-20,46700.0,52300.0,35100.0,73149.4,105717.0,33300.3,47000.0,25166.7,123425.0,66567.0,80200.0,66030.8,69495.0,55884.0,21121.5,40605.9,33800.0,21786.6,87100.0,95000.0,80240.3,1492.81
2022-01-21,47350.0,52500.0,35550.0,72655.2,104549.0,32770.5,46182.0,26500.0,124914.0,66170.0,80000.0,65884.1,70305.0,56400.0,20747.7,39584.0,34600.0,22127.7,89200.0,95500.0,79853.6,1502.16
2022-01-24,46900.0,51100.0,35650.0,70266.3,104257.0,30802.7,44636.0,26750.0,118296.0,64530.0,78100.0,62655.9,71335.0,54164.0,19299.1,36829.6,33300.0,20616.8,93000.0,95000.0,78306.8,1471.31
2022-01-25,49000.0,51600.0,37000.0,71254.8,106593.0,32732.6,45364.0,27166.7,126568.0,65077.0,79000.0,66030.8,71409.0,55282.0,20373.8,38029.1,34700.0,20714.3,95800.0,96000.0,76566.7,1516.16
2022-01-26,48100.0,53000.0,37650.0,70842.9,109221.0,32884.0,45818.0,27750.0,121605.0,65524.0,79400.0,63683.1,74354.0,55798.0,20560.7,37718.1,35550.0,19300.8,94500.0,96400.0,77050.0,1525.31
2022-01-27,47600.0,53800.0,36900.0,70760.5,108832.0,31900.1,45545.0,27500.0,117469.0,65325.0,79000.0,64196.7,74354.0,57947.0,20560.7,38562.2,35400.0,19008.4,91000.0,96500.0,80337.0,1516.57
2022-01-28,47950.0,54400.0,36900.0,73726.0,106106.0,31938.0,45455.0,28083.3,118296.0,65822.0,79900.0,66617.8,76562.0,59323.0,20560.7,40028.3,35550.0,19252.1,89000.0,97000.0,80337.0,1532.24
2022-02-07,47400.0,55500.0,36300.0,73726.0,111655.0,32581.3,46000.0,28166.7,122349.0,66517.0,80000.0,66764.5,78992.0,58979.0,21121.5,40739.1,35600.0,19934.5,92400.0,91200.0,80723.7,1541.25
2022-02-08,47350.0,55400.0,36500.0,74632.2,110973.0,34473.3,45818.0,28166.7,120364.0,67710.0,79200.0,65297.2,77299.0,59667.0,21495.3,40561.4,35850.0,19885.7,92000.0,87300.0,79273.6,1550.46
2022-02-09,48400.0,55900.0,36350.0,74714.5,107080.0,35797.8,48273.0,27750.0,121274.0,68057.0,79000.0,66617.8,76047.0,59925.0,21495.3,40605.9,35050.0,20519.3,90800.0,85700.0,80047.0,1552.44
2022-02-10,48400.0,55400.0,36750.0,75785.4,109027.0,35570.7,48000.0,28125.0,123756.0,67710.0,78500.0,66030.8,76047.0,58635.0,21495.3,40072.7,34750.0,20470.6,91300.0,84000.0,79950.3,1548.95
2022-02-11,47900.0,55100.0,36800.0,75455.9,108053.0,35684.3,48000.0,28291.7,123921.0,67213.0,78100.0,66104.2,77151.0,58721.0,21355.1,40072.7,35300.0,20178.2,90000.0,81700.0,79273.6,1545.92
2022-02-14,44750.0,54200.0,34600.0,74961.7,112920.0,34965.3,47909.0,26666.7,125410.0,65573.0,78000.0,65664.0,77004.0,58033.0,20981.3,38739.9,32850.0,19788.2,86000.0,81800.0,78403.5,1505.07
2022-02-15,46200.0,54800.0,34950.0,75044.1,114283.0,34813.9,48636.0,27250.0,132773.0,66219.0,79000.0,66030.8,77667.0,58721.0,20981.3,39273.1,33500.0,20226.9,87000.0,83700.0,78500.2,1527.36
2022-02-16,45150.0,57400.0,34650.0,75208.8,111460.0,34813.9,48909.0,27208.3,130787.0,66021.0,78100.0,66177.6,78256.0,62160.0,21495.3,39895.0,33600.0,21299.2,87000.0,82900.0,77726.8,1521.47
2022-02-17,46000.0,56900.0,34900.0,76444.4,115549.0,35192.3,49909.0,27666.7,134841.0,66815.0,79000.0,67498.2,79433.0,61472.0,21495.3,39983.9,33900.0,21201.7,87500.0,83100.0,78113.5,1540.51
2022-02-18,44700.0,57300.0,34600.0,75950.2,113894.0,35608.6,49091.0,27208.3,135089.0,66567.0,78500.0,66911.3,78771.0,62332.0,21401.9,40161.6,33350.0,21932.8,87200.0,82200.0,77920.1,1531.47
2022-02-21,45250.0,57200.0,34400.0,77021.1,112726.0,35305.8,49273.0,27208.3,132607.0,66517.0,78500.0,66911.3,78403.0,62246.0,21495.3,40872.4,33200.0,22079.0,87400.0,83600.0,78306.8,1533.4
2022-02-22,46000.0,56300.0,34600.0,76526.8,113407.0,35116.6,49000.0,28666.7,130291.0,68405.0,78100.0,65884.1,80979.0,61558.0,21308.4,39983.9,33700.0,21396.6,86800.0,82000.0,77340.1,1532.36
2022-02-23,45600.0,57600.0,34850.0,76609.2,113894.0,35343.7,49182.0,28625.0,130043.0,68455.0,77400.0,66030.8,80685.0,64051.0,22056.1,40250.4,33600.0,21445.4,86900.0,82500.0,77340.1,1538.83
2022-02-24,44600.0,59000.0,33850.0,75785.4,115841.0,34813.9,48000.0,28333.3,131946.0,67958.0,76000.0,65003.7,80243.0,63192.0,21261.7,39628.5,32900.0,20763.0,85300.0,80100.0,75986.6,1522.04
2022-02-25,44550.0,59000.0,33850.0,76032.6,114088.0,34738.2,48455.0,28416.7,130705.0,68355.0,76300.0,64196.7,79360.0,63622.0,21401.9,40605.9,33000.0,21006.7,85100.0,79100.0,76276.6,1526.5
2022-02-28,43700.0,59100.0,33150.0,76856.3,114867.0,35722.1,48091.0,28666.7,129050.0,67560.0,75300.0,62362.5,75826.0,64997.0,21121.5,40605.9,32850.0,20811.8,84500.0,77000.0,75793.3,1517.18
2022-03-01,44100.0,59800.0,33300.0,76938.7,114575.0,35495.0,49182.0,28333.3,129464.0,67560.0,75400.0,61995.6,77299.0,64223.0,21495.3,40872.4,32650.0,21055.5,85000.0,79200.0,76566.7,1520.12
2022-03-02,42450.0,59000.0,32000.0,76691.6,116035.0,35495.0,48818.0,27083.3,129877.0,66815.0,76400.0,63976.5,76121.0,63622.0,21495.3,39806.2,31250.0,20616.8,85000.0,78900.0,75889.9,1498.61
2022-03-03,42800.0,59000.0,32600.0,76938.7,117496.0,37916.9,49636.0,27583.3,131615.0,67809.0,78000.0,64563.5,76562.0,65083.0,22990.6,40428.1,31850.0,20860.5,85500.0,79000.0,75793.3,1522.49
2022-03-04,43300.0,59700.0,32750.0,77021.1,114867.0,37689.8,49636.0,27416.7,133435.0,67461.0,77000.0,66397.7,78182.0,64395.0,22990.6,41405.5,32000.0,21542.9,84900.0,79000.0,75309.9,1525.34
2022-03-07,42250.0,58900.0,32150.0,77268.2,121292.0,38673.7,48909.0,26833.3,130870.0,66666.0,76000.0,65664.0,79959.0,63450.0,23831.8,41583.2,31500.0,21737.8,84900.0,78500.0,74246.5,1509.12
2022-03-08,41600.0,58400.0,32050.0,78091.9,117496.0,37425.0,47364.0,25833.3,131366.0,66666.0,76000.0,63903.2,78478.0,62332.0,22943.9,41760.9,30850.0,21250.4,81500.0,77900.0,73569.7,1490.17
2022-03-09,40500.0,56400.0,32000.0,78668.6,118956.0,37727.7,46545.0,25625.0,128637.0,66468.0,76500.0,64563.5,81810.0,61128.0,22476.6,41405.5,31100.0,20909.3,83000.0,78000.0,72603.0,1489.25
2022-03-10,40950.0,57400.0,32100.0,77927.2,115354.0,37197.9,46818.0,25875.0,124087.0,66319.0,77000.0,64636.9,80181.0,61644.0,22803.7,41405.5,31550.0,21006.7,83500.0,79100.0,74536.5,1490.24
2022-03-11,41850.0,57000.0,32250.0,76773.9,109903.0,36024.8,46364.0,26208.3,117882.0,66070.0,77200.0,64343.4,77368.0,62074.0,22149.5,39983.9,32050.0,20470.6,83800.0,79000.0,75406.6,1477.14
2022-03-14,41300.0,55100.0,31900.0,75620.7,103186.0,34662.5,45636.0,26375.0,112588.0,65424.0,76500.0,64196.7,72925.0,62676.0,21495.3,38384.5,32500.0,19593.3,84200.0,78300.0,74633.2,1461.1
2022-03-15,42100.0,55100.0,31950.0,74961.7,105133.0,34927.4,45455.0,26333.3,116724.0,65275.0,76600.0,63316.2,76183.0,61902.0,21495.3,38473.4,32700.0,19885.7,81100.0,78300.0,74633.2,1468.89
2022-03-16,41600.0,56200.0,32000.0,75455.9,106301.0,34965.3,46000.0,26750.0,116228.0,65275.0,77400.0,62949.4,76109.0,61214.0,21495.3,38917.6,32900.0,19983.2,82500.0,78100.0,74729.8,1472.69
2022-03-17,43500.0,56200.0,32700.0,75785.4,103186.0,34776.1,46727.0,26875.0,114160.0,64977.0,76600.0,63389.6,76257.0,61730.0,21682.2,38917.6,32800.0,20226.9,83000.0,78400.0,73859.8,1469.92
2022-03-18,43900.0,56100.0,32800.0,78339.1,106009.0,35192.3,46364.0,26750.0,113084.0,65375.0,77100.0,62362.5,76627.0,61730.0,21495.3,38917.6,33100.0,20178.2,84200.0,78800.0,73473.1,1476.94
2022-03-21,43800.0,58500.0,32850.0,78503.8,110973.0,35457.2,48455.0,26833.3,119950.0,67014.0,82400.0,66691.1,78182.0,61902.0,21775.7,39361.9,33100.0,20763.0,84900.0,81000.0,75019.9,1502.67
2022-03-22,43500.0,58500.0,33000.0,79410.0,111947.0,35495.0,48000.0,27041.7,122846.0,67163.0,84100.0,66984.6,79218.0,63707.0,21869.1,39406.3,34050.0,20568.1,84900.0,82200.0,74343.1,1513.4
