,DBK.DE,ALV.DE,HNR1.DE,EOAN.DE,ADS.DE,MRK.DE,DPW.DE,DB1.DE,VOW3.DE,RWE.DE,BMW.DE,IFX.DE,HEI.DE,MTX.DE,CON.DE,BEI.DE,SY1.DE,BAYN.DE,SIE.DE,DTE.DE,AIR.DE,BAS.DE,FRE.DE,BNR.DE,PAH3.DE,MUV2.DE,CBK.DE,HEN3.DE,MBG.DE,QIA.DE,RHM.DE,SAP.DE,SRT3.DE,^GDAXI
2012-04-16,28.806566,82.0,43.59,15.293873,59.43,41.084999,13.965,47.525002,131.0,34.900002,68.709999,7.444,42.555,61.849998,69.620003,49.595001,21.780001,50.129803,69.518196,8.552,30.6,62.860001,24.583332,30.280001,42.959999,109.150002,15.84,55.73,40.845001,11.895576,43.834999,49.0,12.25,6625.189941
2012-04-17,30.108992,84.760002,45.455002,15.588422,60.32,41.709999,14.48,49.415001,133.100006,35.759998,70.0,7.566,44.09,62.900002,70.339996,50.259998,21.785,52.009422,70.68103,8.704,30.915001,65.57,24.860001,31.336666,43.334999,114.0,16.76,55.810001,42.455002,12.269422,44.880001,49.5,12.3,6801.0
2012-04-18,29.487574,84.029999,45.095001,15.407161,59.889999,41.455002,14.27,48.43,131.5,35.584999,69.440002,7.577,43.400002,61.779999,69.650002,50.34,21.825001,51.694511,68.936783,8.576,30.66,64.720001,24.656666,30.983334,42.720001,113.300003,16.389999,55.439999,42.029999,12.336922,44.174999,49.654999,12.35,6732.029785
2012-04-19,28.857643,83.400002,44.369999,15.207774,59.509998,41.845001,14.055,47.005001,127.0,35.720001,68.32,7.673,42.91,61.169998,69.099998,51.610001,21.77,51.566582,67.696419,8.492,30.92,65.010002,24.836666,30.68,41.869999,113.400002,16.0,55.73,40.849998,12.445961,43.380001,49.310001,12.2775,6671.220215
2012-04-20,29.351372,84.660004,45.220001,15.502323,59.389999,43.224998,14.04,47.59,125.400002,33.970001,69.839996,7.626,42.869999,61.619999,69.199997,51.810001,22.004999,52.875427,68.491028,8.545,30.700001,66.199997,24.139999,30.73,41.779999,115.400002,16.360001,56.310001,41.23,12.513461,43.794991,49.639999,12.09,6750.120117
2012-04-23,28.074486,82.279999,44.775002,15.058234,56.939999,41.189999,13.3,45.75,121.25,32.605,67.0,7.119,40.52,59.0,67.330002,50.91,21.5,50.552963,66.766151,8.419,29.225,63.669998,24.023333,30.036667,40.915001,111.800003,15.44,55.009998,39.5,12.305768,41.244999,48.685001,11.69875,6523.0
2012-04-24,28.449039,82.900002,45.669998,15.298404,57.869999,41.685001,13.715,45.759998,123.5,32.845001,67.599998,7.272,40.700001,59.759998,68.949997,51.759998,21.360001,51.261513,67.647972,8.532,29.625,63.93,24.370001,30.166666,40.845001,113.949997,15.44,54.950001,40.275002,12.700384,41.5,49.290001,12.05125,6590.410156
2012-04-25,29.05768,84.489998,45.945,15.361846,58.779999,41.75,14.14,46.435001,126.199997,32.68,69.68,7.403,41.759998,62.549999,71.690002,51.849998,21.709999,52.363697,68.345673,8.527,30.49,65.190002,24.65,30.866667,41.584999,115.050003,16.24,55.849998,41.32,12.819807,43.279999,50.0,12.4,6704.5
2012-04-26,28.257505,84.040001,45.805,15.370909,58.630001,41.384998,14.07,46.595001,137.199997,32.544991,71.25,7.471,41.049999,62.98,72.800003,52.810001,21.85,53.141132,68.142174,8.478,30.25,65.0,25.343332,31.0,44.674999,117.150002,15.97,56.18,42.66,12.970384,41.849998,50.509998,12.5975,6739.899902
2012-04-27,28.517139,84.980003,45.799999,15.606548,59.82,41.775002,14.2,48.400002,141.850006,32.889999,72.129997,7.462,42.345001,64.330002,74.980003,52.349998,21.93,54.774731,68.394119,8.529,30.549999,65.25,25.146666,31.236666,46.029999,109.949997,16.4,56.360001,42.075001,12.80423,41.695,50.509998,12.9275,6801.319824
2012-04-30,27.980846,84.18,45.665001,15.511386,63.0,41.5,14.1,47.43,143.100006,32.474991,71.809998,7.521,41.535,63.619999,73.220001,53.0,21.9,52.363697,67.803017,8.517,29.785,62.189999,25.133333,31.366667,46.115002,109.650002,16.35,56.200001,41.764999,12.970384,42.424999,50.09,13.25,6761.189941
2012-05-02,27.291328,84.279999,45.220001,15.384503,63.16,41.634998,14.205,47.025002,142.399994,32.169998,71.07,7.517,42.575001,63.049999,74.370003,53.0,22.139999,52.344017,66.814606,8.45,30.0,61.310001,25.843332,30.973333,45.650002,107.949997,15.95,56.470001,41.369999,13.401345,41.900002,49.860001,13.225,6710.77002
2012-05-03,26.584784,84.889999,46.935001,15.565764,62.57,42.055,14.33,46.895,145.0,32.224991,71.68,7.281,41.110001,62.779999,73.849998,53.16,22.105,52.540836,66.843674,8.438,30.5,60.919998,26.306665,30.866667,46.990002,106.599998,15.37,56.709999,40.709999,13.609037,41.139999,49.525002,13.15,6694.439941
2012-05-04,26.457094,83.970001,43.950001,14.396632,61.700001,40.775002,13.98,45.240002,139.949997,32.200001,68.989998,7.046,38.564999,59.889999,71.809998,52.509998,21.575001,51.172943,65.603317,8.456,29.51,59.490002,26.233334,30.293333,45.255001,107.050003,15.32,55.860001,39.285,13.427307,38.935001,48.119999,13.15,6561.470215
2012-05-07,26.857185,84.239998,44.814999,14.41929,62.860001,40.450001,14.26,44.830002,139.25,32.299999,70.050003,7.09,38.395,60.529999,71.199997,52.380001,21.48,51.350079,65.448273,8.511,29.715,58.98,25.780001,30.303333,45.560001,107.800003,15.81,55.490002,39.360001,13.453268,38.115002,48.105,13.0,6569.47998
2012-05-08,26.184692,83.230003,44.580002,14.174588,60.360001,39.950001,14.14,44.470001,136.050003,32.014999,67.349998,6.81,37.485001,59.849998,69.199997,51.610001,21.15,50.513599,64.411407,8.563,28.73,57.459999,25.966665,30.066666,44.650002,103.849998,15.27,54.959999,38.25,13.603845,37.514999,47.244999,13.03,6444.740234
2012-05-09,25.891008,83.690002,44.549999,13.975201,61.48,39.994999,14.475,43.720001,135.949997,32.154999,67.699997,6.639,37.875,59.860001,70.169998,52.27,22.665001,51.724037,64.828094,8.543,29.09,57.57,25.713333,30.316666,44.400002,104.400002,15.51,55.639999,38.349998,13.598653,36.950001,48.014999,12.6225,6475.310059
2012-05-10,26.584784,79.949997,45.0,14.224435,61.540001,39.665001,13.71,45.424999,134.399994,31.674999,66.239998,6.784,38.494999,59.580002,68.349998,51.529999,22.639999,51.655148,65.613007,8.8,28.85,58.209999,25.903334,30.41,43.869999,105.599998,15.61,54.68,38.365002,13.671345,38.314999,48.005001,12.425,6518.0
2012-05-11,26.529451,80.169998,44.445,14.342254,61.049999,39.724998,13.815,45.075001,137.399994,31.809999,67.599998,6.897,38.544991,60.009998,71.0,52.450001,23.5,52.206242,66.155663,8.896,28.625,58.759998,25.966665,30.75,43.799999,105.599998,15.57,55.119999,39.23,13.74923,38.445,48.865002,12.3325,6579.930176
2012-05-14,25.435587,77.150002,43.59,14.065832,60.09,39.299999,13.505,45.07,134.850006,31.17,66.440002,6.666,36.580002,59.34,68.440002,52.189999,23.1,50.690735,65.021896,8.819,28.700001,57.689999,25.366667,30.313334,42.900002,103.849998,15.15,54.990002,38.514999,13.650576,37.099998,48.805,12.34375,6451.970215
2012-05-15,25.005701,76.589996,43.32,13.866445,61.09,38.205002,13.545,45.200001,133.75,30.684999,66.169998,6.687,35.445,59.91,68.779999,52.59,22.934999,50.365986,64.48893,8.838,29.030001,57.290001,25.573334,30.103333,42.599998,102.900002,14.36,55.189999,37.93,13.827114,35.924999,48.119999,12.45,6401.060059
2012-05-16,24.737555,76.290001,43.595001,13.721436,61.07,37.825001,13.27,45.919998,132.199997,30.514999,66.529999,6.664,36.389999,59.849998,69.550003,51.73,22.32,50.474236,64.382339,8.759,29.370001,57.34,25.65,29.593332,41.82,103.550003,14.22,54.990002,38.145,13.54673,34.915001,47.834999,12.3,6384.259766
2012-05-17,24.252337,74.82,43.110001,13.61268,60.419998,37.700001,13.12,40.5,130.800003,30.219999,62.73,6.429,35.43,58.990002,67.199997,51.919998,22.389999,50.188847,63.868755,8.699,28.795,56.82,25.373333,29.823334,40.900002,102.400002,13.99,55.389999,37.625,13.515576,34.095001,47.509998,11.7475,6308.959961
2012-05-18,24.231056,75.309998,42.57,13.775814,59.200001,36.970001,12.98,40.73,128.199997,29.99,61.310001,6.201,34.945,57.549999,65.290001,51.529999,21.93,49.864098,63.965656,8.75,27.780001,56.939999,25.193333,29.07,39.924999,101.75,13.91,54.349998,37.040001,13.499999,33.580002,46.384998,11.45,6271.220215
2012-05-21,24.643915,75.75,43.014999,13.735031,60.849998,38.02,13.11,40.974998,129.449997,29.73,61.77,6.332,35.200001,58.619999,66.769997,52.029999,22.305,50.946602,64.362961,8.838,27.895,57.470001,25.246666,29.346666,40.305,102.849998,14.36,53.669998,37.189999,13.422114,34.259998,46.814999,11.6625,6331.040039
2012-05-22,25.248308,77.169998,44.0,14.00239,61.369999,38.285,13.3,40.955002,132.649994,30.495001,63.43,6.524,36.865002,59.900002,70.089996,52.59,22.67,51.231987,65.506416,8.903,28.469999,58.32,25.196667,30.323334,40.919998,104.599998,14.48,53.919998,38.360001,13.567499,35.470001,47.810001,12.15,6435.600098
2012-05-23,24.550278,75.519997,43.375,13.594554,59.5,37.810001,12.88,39.32,128.25,29.34,61.810001,6.318,35.779999,59.18,67.650002,51.130001,23.700001,50.031391,64.207916,8.704,27.934999,56.779999,25.209999,29.65,40.0,102.0,14.08,52.34,37.91,13.427307,34.02,47.380001,12.44875,6285.75
2012-05-24,24.75458,75.459999,44.044998,13.875508,58.900002,37.415001,13.235,38.994999,128.25,29.985001,61.98,6.25,35.919998,58.799999,67.68,50.84,22.98,49.647594,64.992828,8.875,28.02,57.080002,25.186666,30.25,39.605,102.349998,14.08,52.349998,38.095001,13.577884,33.650002,46.169998,12.425,6315.890137
2012-05-25,25.018469,75.790001,44.314999,14.083958,59.18,37.5,13.405,38.419998,128.449997,30.450001,61.900002,6.138,35.529999,58.279999,66.809998,50.790001,23.110001,50.090439,66.456062,8.163,27.42,57.049999,25.35,30.226665,40.005001,102.949997,13.8,52.470001,38.049999,13.676537,34.139999,45.790001,12.5075,6339.939941
2012-05-28,24.826937,75.199997,43.740002,13.834724,59.59,37.634998,13.46,38.705002,128.949997,29.700001,62.279999,6.144,36.035,59.220001,67.32,50.700001,23.17,50.188847,66.029694,8.095,27.625,57.009998,25.213333,30.353333,40.849998,102.349998,13.38,51.880001,37.849998,13.769999,34.439999,46.169998,12.57,6323.189941
2012-05-29,24.882269,74.849998,43.834999,13.784877,60.709999,37.740002,13.67,38.805,134.449997,29.75,64.0,6.416,36.41,60.400002,69.620003,51.209999,23.360001,51.005646,66.436684,8.005,27.709999,57.950001,25.469999,30.903334,41.720001,102.199997,13.51,52.669998,38.935001,13.894614,35.419998,46.75,13.005,6396.839844
2012-05-30,24.53751,73.089996,43.105,13.522049,59.689999,37.139999,13.47,38.189999,130.550003,29.485001,62.009998,6.367,35.790001,59.5,68.410004,50.529999,22.92,50.297096,65.225395,7.913,27.014999,56.790001,25.266666,30.58,41.470001,100.449997,13.28,51.990002,37.945,13.536345,33.580002,45.93,13.0975,6280.799805
2012-05-31,24.758837,73.110001,43.255001,13.395167,60.189999,37.404999,13.32,38.514999,129.100006,29.535,61.099998,6.388,35.080002,59.220001,67.349998,50.98,22.715,50.326622,64.450172,7.974,26.924999,56.380001,25.466665,30.370001,41.459999,100.25,13.34,52.689999,37.43,13.484422,33.369999,46.400002,12.8375,6264.379883
2012-06-01,23.111652,70.019997,42.165001,13.100618,57.200001,37.139999,12.965,36.939999,123.75,28.73,58.720001,6.025,34.099998,57.0,64.5,50.220001,22.4,48.038601,62.841583,7.808,26.115,54.060001,24.690001,29.523333,40.16,97.779999,13.07,51.0,35.52,13.333845,32.814999,44.685001,11.94,6050.290039
2012-06-04,23.354259,70.330002,41.564999,13.055303,55.82,36.5,12.8,37.279999,119.75,28.48,56.849998,5.832,33.075001,55.75,62.889999,50.200001,21.92,47.659721,62.405518,7.8,25.6,53.48,24.566666,28.666666,39.389999,96.57,12.97,49.244999,34.849998,13.162499,31.424999,44.154999,11.75,5978.22998
2012-06-05,23.324467,70.220001,41.509998,12.901231,56.279999,36.185001,12.765,36.580002,120.5,28.07,57.200001,5.947,32.349998,55.900002,62.139999,50.419998,21.860001,47.202118,62.172951,7.711,25.82,53.450001,24.75,29.153334,39.605,97.040001,13.18,49.860001,34.740002,13.219614,31.525,44.345001,12.165,5969.399902
2012-06-06,24.179979,71.989998,43.165001,13.109681,57.259998,37.285,13.045,38.174999,122.150002,28.74,58.509998,6.18,33.915001,57.529999,64.879997,51.209999,22.67,47.861462,62.957867,7.802,26.48,54.66,24.836666,30.0,40.299999,100.300003,13.56,50.529999,35.349998,13.224807,33.665001,45.43,12.4975,6093.990234
2012-06-07,24.418333,72.669998,43.68,12.901231,58.810001,37.509998,13.195,38.959999,123.5,28.24,59.580002,6.295,34.540001,59.290001,67.690002,52.150002,23.030001,48.948887,63.016006,7.796,27.25,55.75,25.296665,30.336666,40.740002,101.0,14.33,52.18,35.465,13.442884,34.169998,45.380001,12.79,6144.220215
2012-06-08,24.294901,72.440002,43.965,13.064366,58.189999,37.165001,13.2,38.919998,121.849998,28.665001,58.82,6.204,34.060001,58.790001,67.360001,52.540001,23.030001,48.678261,63.238884,7.834,26.959999,55.470001,25.610001,30.026667,40.439999,101.5,13.88,51.919998,35.32,13.718076,33.5,45.505001,13.0,6130.819824
2012-06-11,24.162954,72.639999,43.865002,12.98733,57.900002,37.105,13.12,38.645,123.449997,28.57,58.77,6.236,33.755001,59.099998,67.489998,52.189999,23.135,49.263798,63.054768,7.873,26.9,55.830002,25.933332,30.096666,41.404999,101.699997,13.66,52.040001,35.224991,13.562307,33.369999,46.215,13.1125,6141.049805
2012-06-12,23.92886,72.18,43.424999,13.250158,57.73,37.240002,13.21,38.959999,124.300003,28.76,58.580002,6.129,33.970001,59.0,67.809998,51.919998,23.225,50.011711,63.771851,8.01,26.735001,55.830002,26.610001,29.736666,41.310001,101.449997,13.47,51.98,35.0,13.525961,33.665001,46.014999,13.0,6161.240234
2012-06-13,23.822453,72.529999,43.255001,13.49486,57.540001,37.605,13.16,38.900002,122.050003,28.995001,57.810001,6.16,33.595001,58.27,66.199997,52.310001,23.33,50.631691,62.880344,8.056,26.540001,55.790001,26.629999,29.763332,40.950001,101.550003,13.37,52.099998,34.264999,13.541537,32.735001,46.049999,12.92,6152.490234
2012-06-14,23.677738,73.099998,44.0,13.61268,56.459999,37.330002,13.25,39.455002,121.25,29.145,56.290001,5.958,33.095001,57.950001,63.48,52.599998,23.35,51.330399,62.83189,8.104,26.205,55.099998,26.966665,29.326666,40.57,102.849998,13.44,51.509998,33.595001,13.603845,32.494999,45.665001,13.225,6138.609863
2012-06-15,24.243826,74.699997,44.355,13.79394,57.900002,38.084999,13.29,39.75,123.650002,29.73,55.959999,5.934,33.935001,57.990002,64.889999,52.080002,23.389999,52.658924,64.527695,8.121,26.16,55.91,27.110001,29.333332,40.049999,103.900002,14.2,51.380001,34.029999,13.499999,34.459999,46.465,13.925,6229.410156
2012-06-18,23.971422,73.879997,44.049999,13.780346,57.84,38.764999,13.46,40.0,124.650002,29.540001,57.139999,6.123,34.365002,59.389999,64.93,52.740002,23.799999,52.471947,64.159462,8.097,26.725,56.099998,27.610001,29.443333,40.529999,103.75,13.57,52.18,34.740002,13.525961,36.764999,46.695,13.68,6248.200195
2012-06-19,24.358746,75.0,45.014999,14.015985,59.110001,39.610001,13.51,40.529999,126.400002,30.17,57.93,6.286,35.869999,59.380001,66.800003,53.52,23.85,53.918568,65.070351,8.266,26.785,57.189999,27.593332,30.083332,41.095001,105.699997,14.05,53.139999,35.395,13.676537,37.91,47.68,13.4775,6363.359863
2012-06-20,24.618378,76.0,45.244999,14.342254,58.990002,39.154999,13.665,40.685001,127.599998,31.190001,58.07,6.398,37.119999,59.290001,68.150002,52.669998,23.5,53.269066,65.312607,8.404,26.639999,56.869999,27.33,30.209999,41.450001,106.650002,14.16,51.900002,35.540001,13.619422,38.580002,47.665001,13.61,6392.129883
2012-06-21,24.503458,76.360001,45.650002,14.256155,57.93,38.974998,13.565,39.889999,123.699997,30.84,57.580002,6.397,37.305,59.209999,67.0,52.310001,23.415001,53.337952,64.624596,8.336,26.965,56.349998,27.450001,29.450001,40.91,106.199997,14.06,52.009998,35.07,13.910191,38.264999,46.400002,13.1525,6343.129883
2012-06-22,24.282131,75.75,45.389999,14.373975,56.990002,38.685001,13.39,40.044998,121.150002,30.93,56.470001,6.167,36.505001,58.27,64.620003,51.860001,23.48,52.029106,63.665257,8.471,25.715,54.09,27.25,28.726665,40.310001,105.699997,13.98,51.66,34.855,13.744037,37.365002,45.735001,13.3,6263.25
2012-06-25,23.298927,73.660004,44.59,13.929886,56.369999,37.895,13.18,39.105,119.0,29.940001,54.939999,6.071,34.974998,57.32,61.59,50.830002,23.555,52.127514,62.085739,8.278,26.17,52.740002,27.27,28.746666,39.755001,104.400002,13.65,50.580002,33.875,13.531153,36.945,45.049999,13.015,6132.390137
2012-06-26,23.358517,74.220001,44.91,14.387569,56.290001,38.060001,13.005,39.035,118.449997,30.805,53.700001,5.353,34.830002,56.099998,60.849998,50.98,23.5,52.462109,61.155472,8.376,25.93,53.049999,27.466665,28.65,38.334999,105.800003,13.34,50.560001,33.400002,13.463653,36.349998,45.134998,12.7975,6136.689941
2012-06-27,23.984192,75.480003,45.845001,14.999324,57.490002,38.810001,13.165,39.330002,118.300003,31.6,54.52,5.227,35.939999,56.560001,62.07,51.040001,23.639999,54.105545,61.707817,8.52,26.66,53.09,26.73,27.886665,38.91,107.599998,13.55,51.5,33.855,13.68173,37.23,45.755001,12.89,6228.990234
2012-06-28,22.907351,74.690002,45.525002,15.01745,56.470001,38.419998,13.26,39.459999,118.0,31.24,54.16,5.095,35.415001,56.169998,62.990002,50.459999,23.34,53.160812,61.107018,8.463,26.77,51.889999,26.746666,27.736666,38.145,107.050003,12.58,50.610001,33.814999,13.531153,36.939999,44.965,12.89,6149.910156
2012-06-29,24.260851,79.110001,46.889999,15.407161,56.459999,39.360001,13.94,42.529999,124.599998,32.174999,56.93,5.332,37.764999,57.939999,65.620003,51.150002,23.99,55.876919,64.091629,8.654,27.969999,54.700001,27.26,29.059999,39.145,111.150002,13.36,52.369999,35.345001,13.692114,38.700001,46.544998,13.075,6416.279785
2012-07-02,24.69499,80.169998,47.75,15.611079,57.400002,39.695,14.06,42.990002,124.5,32.814999,57.41,5.475,38.799999,58.59,66.610001,51.310001,24.290001,56.565784,65.060661,8.713,28.445,55.25,27.463333,29.566666,40.209999,111.900002,13.7,53.349998,36.240002,13.95173,39.334999,47.540001,13.37,6496.080078
2012-07-03,25.158928,80.970001,48.389999,15.574827,58.099998,39.990002,14.23,43.415001,127.949997,33.314999,58.939999,5.53,39.084999,58.799999,69.160004,52.439999,24.674999,57.372742,65.37075,8.706,28.5,56.5,27.713333,30.286667,41.75,113.900002,13.69,53.799999,37.060001,14.15423,39.799999,47.865002,13.1,6578.209961
2012-07-04,24.860987,80.400002,47.799999,15.330125,58.580002,39.974998,14.245,43.060001,128.0,33.455002,58.950001,5.567,38.974998,58.810001,70.059998,52.52,24.639999,57.451469,65.399818,8.665,28.975,57.099998,27.866667,30.49,41.98,113.349998,13.26,54.27,37.014999,14.216537,39.255001,47.599998,12.8275,6564.799805
2012-07-05,24.456638,79.419998,47.48,15.298404,59.029999,39.07,14.145,42.720001,134.5,32.990002,59.110001,5.476,38.299999,59.59,69.919998,52.450001,24.455,56.929897,65.496727,8.657,28.440001,56.889999,27.793333,30.603333,41.459999,112.650002,12.94,54.830002,36.544991,14.367114,38.955002,47.66,12.9225,6535.560059
2012-07-06,23.311697,77.879997,46.900002,15.262152,57.630001,39.299999,14.005,42.814999,130.899994,32.785,56.419998,5.213,37.450001,58.900002,68.559998,52.310001,24.07,56.191826,64.576149,8.502,28.040001,56.099998,27.870001,29.25,39.950001,111.599998,12.49,54.59,35.334999,14.13346,37.529999,45.549999,12.76,6410.109863
2012-07-09,23.094627,78.010002,46.895,15.330125,57.349998,39.310001,14.04,42.459999,130.800003,32.775002,56.389999,5.149,37.52,60.259998,67.120003,51.84,24.6,56.201668,64.382339,8.543,28.5,55.459999,27.933332,29.033333,39.330002,111.400002,12.51,54.459999,35.299999,14.325576,37.32,44.709999,12.8,6387.569824
2012-07-10,22.813711,78.489998,47.435001,15.55217,58.299999,39.744999,14.28,42.860001,133.149994,33.134991,57.25,5.276,38.299999,61.07,68.800003,53.169998,25.059999,56.496899,64.876549,8.581,28.360001,55.380001,28.129999,29.366667,39.794998,112.199997,12.55,55.349998,35.610001,14.15423,38.610001,45.349998,12.8275,6438.330078
2012-07-11,22.660484,78.300003,47.330002,15.878439,57.290001,39.185001,14.135,42.575001,132.449997,33.650002,56.689999,5.157,37.900002,60.700001,68.300003,52.919998,24.82,56.506737,65.089729,8.725,27.025,54.970001,28.4,29.476665,39.700001,113.449997,12.6,54.849998,35.32,14.003653,37.720001,46.27,12.85,6453.850098
2012-07-12,22.205063,77.730003,47.07,15.647331,56.459999,38.73,13.98,41.805,133.699997,33.369999,55.84,5.083,37.305,61.040001,67.860001,52.759998,24.780001,56.054054,64.576149,8.683,26.889999,54.66,28.273333,29.863333,39.215,112.349998,12.27,54.5,35.23,14.024422,36.970001,47.5,12.85,6419.350098
2012-07-13,21.792202,79.059998,46.715,15.991727,57.91,39.049999,14.34,42.115002,137.100006,34.060001,57.77,5.23,37.215,62.650002,70.730003,53.48,25.360001,57.372742,65.923096,9.178,27.290001,55.959999,28.540001,30.540001,40.369999,114.099998,12.41,55.119999,36.395,14.26846,38.345001,48.900002,12.875,6557.100098
2012-07-16,21.638975,79.5,46.599998,16.077826,57.689999,39.064999,14.67,41.294998,136.800003,34.205002,57.5,5.372,37.560001,62.799999,71.440002,52.950001,24.42,56.65435,66.155663,9.139,27.475,56.25,28.456667,30.52,40.630001,114.699997,12.3,55.349998,36.564999,14.450191,38.830002,49.029999,13.175,6565.720215
2012-07-17,21.430416,79.580002,46.965,16.15033,58.209999,39.169998,14.38,41.110001,137.399994,34.064999,57.619999,5.27,36.965,63.52,71.5,53.66,24.620001,57.244808,66.145973,9.181,27.290001,56.91,28.663334,30.459999,40.650002,113.199997,12.1,55.82,36.57,14.543653,38.625,49.049999,13.25,6577.640137
2012-07-18,21.843277,80.800003,47.950001,16.27268,58.349998,40.285,14.775,41.634998,137.75,34.150002,58.84,5.437,37.459999,63.060001,72.449997,54.52,25.120001,58.120651,67.056862,9.378,27.405001,57.459999,29.0,30.793333,41.355,115.949997,12.15,56.830002,37.5,14.813653,39.52,50.48,13.4225,6684.419922
2012-07-19,21.962454,81.029999,48.689999,16.082357,60.189999,41.25,14.935,42.41,139.5,33.884991,59.66,5.689,38.884998,63.07,73.160004,55.290001,25.594999,58.829201,67.948372,9.485,27.66,58.610001,29.24,31.049999,42.299999,116.699997,12.32,57.75,38.055,14.730576,41.099998,51.0,13.2225,6758.390137
2012-07-20,20.979252,79.860001,48.25,15.443413,59.91,41.009998,14.65,41.169998,137.550003,31.870001,58.279999,5.633,38.355,62.669998,70.449997,55.09,25.125,57.608925,67.047173,9.09,28.790001,58.009998,28.91,30.603333,41.744999,115.25,12.08,57.630001,37.525002,14.465768,40.095001,50.580002,13.005,6630.02002
2012-07-23,20.021585,75.900002,47.080002,15.012919,58.369999,39.77,14.145,40.16,133.399994,30.865,56.639999,5.409,36.049999,59.349998,68.089996,53.299999,24.4,56.03437,65.176941,8.909,27.825001,56.240002,27.813334,29.626665,40.639999,109.550003,11.34,56.169998,36.439999,13.936153,38.349998,49.055,12.74,6419.330078
2012-07-24,19.979023,74.160004,46.924999,14.709307,59.029999,39.459999,13.96,40.0,132.0,30.379999,55.18,5.369,36.005001,58.369999,67.639999,53.450001,24.535,55.660416,64.924995,8.83,28.540001,55.990002,28.040001,29.626665,39.990002,108.349998,11.34,56.400002,36.130001,13.744037,38.099998,50.77,12.8125,6390.410156
2012-07-25,19.161816,74.199997,47.130001,14.722902,58.91,39.395,14.05,40.0,133.649994,30.0,55.889999,5.351,35.810001,59.450001,68.449997,52.84,24.99,56.142624,65.235085,8.808,27.945,56.16,28.156666,29.626665,40.139999,109.400002,11.38,56.110001,37.615002,14.377499,38.189999,50.439999,13.72,6406.52002
2012-07-26,20.115225,77.540001,48.59,15.466071,60.32,40.68,14.49,41.055,133.550003,31.43,57.5,5.452,36.849998,61.759998,70.730003,54.299999,25.290001,58.760315,64.459862,9.178,28.299999,57.759998,29.190001,30.146666,39.799999,114.400002,12.11,57.849998,38.244999,14.772114,39.200001,51.41,14.31,6582.959961
2012-07-27,20.732386,79.68,49.049999,15.710773,60.98,40.82,14.665,40.25,134.100006,31.82,59.150002,5.509,37.865002,61.599998,72.5,54.950001,25.315001,60.019958,64.828094,9.26,29.809999,58.939999,29.133333,30.34,40.5,115.050003,12.33,58.439999,39.325001,15.047307,39.509998,52.220001,14.2375,6689.399902
2012-07-30,21.149502,81.110001,49.02,15.833124,61.669998,40.900002,14.71,40.959999,137.600006,32.025002,60.43,5.557,38.59,62.099998,74.470001,54.709999,25.6,60.17741,66.998718,9.198,29.700001,60.240002,28.846666,30.316666,41.650002,115.75,12.62,58.360001,40.09,14.933076,41.174999,52.299999,14.275,6774.060059
2012-07-31,21.175039,81.089996,48.77,15.724367,61.110001,40.939999,14.64,40.465,139.0,32.0,60.77,5.929,37.860001,61.18,73.779999,53.919998,25.559999,60.925323,66.959961,9.177,29.41,59.48,28.933332,29.74,42.02,115.599998,12.67,58.5,40.709999,15.052499,40.720001,51.860001,14.155,6772.259766
2012-08-01,20.860075,81.43,49.305,15.67452,60.900002,40.689999,14.68,40.540001,138.199997,31.98,58.990002,5.72,38.564999,61.349998,73.779999,53.130001,25.719999,61.269756,67.08593,9.207,31.01,59.080002,28.6,30.01,41.785,116.5,12.76,59.490002,40.16,14.87596,40.505001,51.560001,14.265,6754.459961
2012-08-02,19.757696,78.620003,47.990002,15.271215,59.099998,39.91,15.015,39.945,135.899994,31.035,56.459999,5.452,37.43,59.77,75.330002,57.169998,25.42,59.636162,66.223495,9.027,30.245001,57.75,28.386665,29.233334,41.650002,113.5,11.97,58.790001,39.014999,14.481345,38.490002,51.259998,14.1825,6606.089844
2012-08-03,21.47298,83.07,49.16,15.932817,61.110001,41.055,15.475,40.185001,141.699997,32.555,58.119999,5.684,39.685001,61.040001,79.949997,56.970001,25.665001,61.99799,70.303108,9.35,31.115,59.709999,28.763332,30.316666,42.669998,117.349998,12.73,59.939999,40.435001,14.720191,40.150002,52.59,14.355,6865.660156
2012-08-06,21.643232,84.699997,49.735001,15.960006,61.540001,40.924999,15.545,41.209999,144.050003,33.049999,59.5,5.798,40.549999,61.77,81.860001,57.720001,25.67,61.37801,71.078339,9.285,30.799999,60.380001,28.940001,30.66,43.400002,117.599998,12.67,60.849998,41.119999,14.574807,41.57,52.900002,14.1925,6918.720215
2012-08-07,21.839022,85.93,49.25,16.27268,61.459999,40.580002,15.37,41.075001,147.899994,33.560001,60.509998,5.805,40.23,62.650002,82.940002,56.709999,25.625,62.027512,71.46595,9.4,30.805,61.209999,28.639999,30.833332,44.724998,118.199997,12.61,59.790001,41.805,14.590384,41.634998,52.380001,13.925,6967.950195
2012-08-08,21.74964,86.379997,49.009998,16.254555,61.560001,40.474998,15.39,40.91,146.350006,33.25,60.220001,5.791,40.419998,62.150002,83.010002,56.48,25.389999,62.116077,71.75666,9.39,30.395,60.939999,28.83,30.0,44.919998,118.599998,12.83,59.91,41.560001,14.543653,40.945,52.549999,13.7925,6966.149902
