,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS,DJI
2008-07-30,37.540001,62.299999,5.71,63.82,72.07,22.17,87.260002,186.169998,23.74,49.985165,123.193115,22.23,68.080002,25.655001,41.57,60.450001,71.300003,31.459925,26.23,14.92,66.57,44.459999,27.280001,16.2325,32.207108,19.612499,34.150002,58.560001,31.67,11583.700195
2008-07-31,37.119999,62.630001,5.676786,61.110001,69.519997,21.99,84.559998,184.039993,23.83,48.469307,122.351814,22.190001,68.470001,25.75,40.630001,59.790001,70.389999,31.393129,25.719999,14.67,65.480003,44.119999,28.08,15.9475,31.925741,18.264999,34.34,58.619999,30.35,11378.0
2008-08-01,37.189999,62.779999,5.595,62.009998,68.139999,21.99,84.309998,182.0,23.9,48.621845,121.070747,22.35,68.099998,26.57,40.759998,59.77,70.150002,31.736641,25.440001,14.85,64.949997,44.060001,28.129999,16.0725,31.888226,17.932501,33.93,57.75,30.08,11326.299805
2008-08-04,36.849998,63.669998,5.4725,61.360001,67.43,21.99,82.800003,177.860001,23.889999,48.202362,121.950287,22.52,68.980003,26.950001,40.139999,60.549999,69.75,31.87023,25.280001,14.945,65.82,44.360001,28.959999,16.262501,31.728785,18.125,34.34,58.43,30.370001,11284.200195
2008-08-05,38.720001,63.689999,5.737143,65.199997,68.18,22.65,82.489998,180.770004,24.889999,49.165264,123.202675,23.02,70.449997,27.455,41.889999,62.330002,71.879997,33.110687,26.209999,15.395,67.970001,44.84,30.450001,17.0525,32.404064,18.4,35.470001,60.34,31.309999,11615.799805
2008-08-06,37.990002,63.490002,5.863929,65.400002,70.510002,23.93,84.559998,179.550003,24.9,48.860188,123.479927,22.799999,71.07,27.68,41.389999,62.139999,71.809998,33.683205,27.02,15.5475,67.769997,44.459999,29.860001,17.139999,32.113319,17.870001,35.810001,60.759998,31.42,11656.099609
2008-08-07,36.400002,62.040001,5.841786,64.690002,68.93,23.58,83.43,172.330002,24.48,47.601742,123.374763,23.67,70.650002,27.004999,39.810001,61.860001,71.18,33.282444,27.389999,15.2125,67.480003,43.099998,29.16,16.905001,31.606859,17.375,35.240002,56.959999,30.92,11431.400391
2008-08-08,37.810001,63.799999,6.055357,67.860001,70.900002,24.25,84.400002,175.949997,26.370001,48.926926,123.145317,24.23,71.550003,27.705,41.07,65.669998,73.480003,34.303436,28.129999,15.7375,69.629997,44.389999,31.0,17.397499,32.441582,18.15,36.549999,57.860001,32.029999,11734.299805
2008-08-11,39.169998,64.010002,6.198571,66.620003,70.800003,24.620001,84.080002,178.0,27.51,49.155731,121.032501,24.379999,71.660004,27.674999,41.889999,65.949997,74.379997,34.265266,27.9,15.8175,69.43,44.139999,31.25,17.6075,33.107483,18.6975,36.720001,58.560001,32.799999,11782.299805
2008-08-12,38.049999,63.549999,6.311786,65.93,71.809998,24.5,83.559998,167.300003,27.48,48.965057,119.713196,24.52,71.699997,27.395,37.919998,63.939999,73.599998,34.513359,28.120001,15.525,70.339996,43.52,31.48,17.58,32.657295,18.200001,37.099998,59.25,32.16,11642.5
2008-08-13,36.889999,63.490002,6.403571,64.260002,69.830002,24.309999,86.239998,164.899994,26.52,48.507442,120.267685,24.120001,71.199997,27.605,36.91,62.779999,72.959999,34.103054,27.91,15.4925,69.599998,43.119999,31.610001,17.2875,32.216488,18.4825,36.91,57.880001,31.74,11533.0
2008-08-14,38.200001,64.209999,6.404286,64.769997,70.290001,24.67,86.580002,166.589996,27.17,48.421638,121.357552,24.360001,71.190002,27.51,37.810001,63.599998,73.040001,34.293892,27.91,15.5,69.709999,43.52,31.889999,16.805,32.53537,18.945,37.16,58.099998,32.330002,11615.900391
2008-08-15,39.07,65.059998,6.276429,64.449997,70.349998,24.91,84.25,163.179993,27.530001,48.555111,120.803062,24.26,71.330002,27.530001,38.07,63.630001,73.489998,34.503819,27.809999,15.5725,71.599998,44.459999,33.009998,16.577499,32.788597,18.9475,37.27,59.369999,32.5,11659.900391
2008-08-18,37.990002,64.5,6.263929,63.639999,69.220001,24.49,83.190002,160.039993,26.959999,47.725677,119.110901,24.01,71.089996,27.165001,36.740002,63.290001,72.449997,34.074429,27.690001,15.4125,71.269997,43.23,32.130001,16.16,32.582264,18.735001,37.119999,58.830002,32.080002,11479.400391
2008-08-19,36.73,63.939999,6.1975,62.950001,68.690002,24.24,84.709999,158.0,25.959999,46.772308,117.170174,23.59,71.150002,27.165001,35.580002,62.459999,71.309998,33.635494,27.32,15.2575,70.720001,42.720001,30.969999,16.370001,32.075806,18.434999,36.389999,58.200001,31.75,11348.5
2008-08-20,37.43,63.57,6.28,63.209999,68.800003,24.23,86.459999,158.25,25.969999,46.228889,117.122368,23.389999,71.080002,27.174999,37.0,62.43,70.690002,33.339695,27.290001,15.165,70.300003,42.880001,30.24,16.325001,32.310276,18.6425,35.830002,58.360001,31.82,11417.400391
2008-08-21,37.009998,63.810001,6.224643,63.549999,68.699997,24.23,88.519997,156.419998,26.57,46.476765,117.581261,23.049999,71.279999,26.754999,36.259998,62.310001,70.910004,33.225189,27.18,15.1475,69.900002,42.740002,30.299999,13.3125,32.422825,18.594999,36.23,58.5,31.83,11430.200195
2008-08-22,38.790001,64.010002,6.313929,65.550003,70.269997,24.709999,88.099998,159.809998,27.110001,47.477802,119.435944,23.49,71.419998,27.184999,37.669998,63.419998,72.279999,33.654579,27.84,15.2775,71.610001,44.310001,30.610001,13.9925,33.098103,18.522499,36.470001,59.439999,32.200001,11628.099609
2008-08-25,37.810001,63.959999,6.1625,64.07,68.559998,24.209999,85.510002,155.710007,26.559999,46.286091,117.456978,22.969999,70.800003,26.785,36.130001,62.080002,70.730003,33.396946,27.66,14.9275,70.129997,43.790001,29.309999,14.1325,32.319656,18.33,35.560001,58.549999,31.6,11386.200195
2008-08-26,38.049999,63.93,6.201429,63.459999,68.68,24.110001,85.790001,155.910004,27.02,46.657906,117.112808,23.15,70.709999,26.76,36.610001,62.130001,70.720001,33.79771,27.27,14.73,69.839996,43.240002,29.459999,14.14,32.113319,18.334999,35.580002,59.0,31.709999,11412.900391
2008-08-27,38.82,63.709999,6.238214,64.519997,69.559998,24.370001,86.620003,155.479996,27.17,46.848579,117.954109,23.41,71.209999,26.895,37.139999,62.080002,70.720001,34.09351,27.559999,14.9175,70.059998,43.630001,29.43,14.2525,32.554127,18.612499,35.279999,59.290001,31.76,11502.5
2008-08-28,40.389999,64.080002,6.205,66.339996,71.68,24.66,87.18,161.830002,27.42,47.973553,119.101341,23.59,71.410004,26.559999,38.880001,62.889999,72.5,34.732822,27.940001,15.305,71.010002,44.549999,30.059999,14.425,33.266922,18.9125,36.52,59.880001,32.59,11715.200195
2008-08-29,39.68,62.849998,6.054643,65.559998,70.730003,24.049999,86.32,163.970001,27.120001,47.830547,116.376671,22.870001,70.43,26.035,38.490002,62.0,71.599998,34.036259,27.290001,15.1525,69.769997,44.16,30.450001,14.005,32.938663,18.975,36.43,59.07,32.349998,11543.5
2008-09-02,40.630001,62.509998,5.935357,65.870003,69.080002,23.75,83.290001,165.320007,28.07,47.85915,113.202675,22.58,71.730003,25.98,38.990002,62.91,71.120003,33.234734,27.1,15.295,70.470001,44.529999,29.280001,13.7875,33.604565,18.747499,36.0,59.650002,32.439999,11516.900391
2008-09-03,40.91,63.099998,5.962857,66.07,67.730003,23.309999,84.18,167.610001,29.33,46.858112,113.135757,21.540001,71.510002,25.83,39.709999,61.720001,70.830002,33.082062,26.9,15.4775,71.419998,44.57,29.68,13.495,33.482635,18.262501,35.919998,59.790001,32.509998,11532.900391
2008-09-04,38.75,60.880001,5.757857,63.029999,63.939999,22.280001,81.220001,160.899994,28.57,45.752205,109.942642,20.52,70.449997,25.855,37.91,60.02,69.739998,32.604961,26.35,14.935,70.440002,42.689999,28.059999,13.475,32.085182,17.625,34.939999,59.779999,31.540001,11188.200195
2008-09-05,39.400002,60.41,5.720714,62.889999,64.07,22.26,80.220001,163.240005,28.59,45.494793,109.302101,20.610001,70.669998,25.965,39.599998,60.299999,69.190002,32.729008,25.65,14.705,70.779999,43.279999,27.709999,13.6125,31.963257,17.940001,34.59,60.740002,31.360001,11221.0
2008-09-08,40.52,59.779999,5.64,63.91,64.580002,23.370001,81.050003,169.729996,30.16,46.333759,112.131927,20.969999,72.220001,26.690001,41.549999,62.419998,71.18,33.854961,26.120001,15.0825,72.370003,44.700001,29.16,13.7125,32.938663,17.525,36.0,62.0,32.919998,11510.700195
2008-09-09,38.240002,60.509998,5.417143,64.019997,61.380001,22.969999,78.790001,161.669998,29.15,44.960907,109.980881,20.33,71.339996,26.940001,39.470001,63.189999,69.449997,32.767178,26.1,15.07,71.889999,43.48,28.48,13.025,33.041828,16.872499,35.23,61.130001,32.43,11230.700195
2008-09-10,38.16,62.099998,5.414643,61.709999,62.82,22.99,81.160004,157.589996,29.1,45.342255,112.848946,20.16,71.230003,26.905001,39.400002,63.200001,68.68,31.984734,26.440001,14.9675,72.389999,44.200001,29.309999,14.0225,32.563507,17.26,35.75,62.02,32.77,11268.900391
2008-09-11,38.759998,63.389999,5.451786,62.57,64.809998,23.049999,82.800003,157.029999,29.5,45.408989,113.957932,20.190001,71.160004,27.075001,41.650002,64.559998,69.940002,32.433205,27.34,15.2425,73.080002,44.610001,29.959999,14.5,32.572884,17.737499,36.669998,63.169998,32.939999,11433.700195
2008-09-12,38.950001,62.869999,5.319286,63.299999,65.459999,23.459999,84.239998,154.210007,28.799999,45.332722,113.738052,20.16,70.589996,27.25,41.169998,64.059998,70.150002,32.270992,27.620001,15.48,73.150002,45.049999,29.610001,14.3,32.347794,17.9125,36.07,62.41,33.259998,11422.0
2008-09-15,35.48,62.189999,5.012857,62.25,63.209999,22.379999,80.089996,135.5,28.5,43.778728,110.124283,19.360001,69.610001,27.375,37.0,63.720001,68.879997,31.221375,26.82,15.125,72.139999,43.700001,28.01,13.7,31.17543,17.344999,34.27,61.630001,32.360001,10917.5
2008-09-16,36.07,65.889999,4.995714,61.720001,64.730003,22.799999,81.860001,133.009995,27.58,43.807331,110.946465,19.48,69.800003,27.424999,40.740002,64.290001,69.730003,30.801527,25.99,15.2975,72.0,48.860001,26.780001,14.06,30.800276,16.5875,33.48,62.139999,32.509998,11059.0
2008-09-17,33.040001,61.73,4.565357,57.0,63.150002,21.799999,80.050003,114.5,25.620001,41.738518,106.567879,18.549999,69.510002,26.33,35.77,62.52,68.849998,29.704199,24.57,14.89,70.940002,45.009998,25.51,13.33,29.318411,16.022499,31.959999,59.639999,32.189999,10609.700195
2008-09-18,37.720001,59.990002,4.788929,58.110001,65.32,22.799999,82.879997,108.0,26.950001,41.986393,110.057358,19.26,70.93,26.695,40.299999,63.959999,70.5,30.467558,25.26,16.16,71.309998,50.799999,26.57,13.8275,30.565804,16.725,32.84,61.48,33.439999,11019.700195
2008-09-19,40.400002,59.970001,5.0325,59.759998,66.489998,24.290001,87.800003,129.800003,27.370001,43.206707,113.623329,19.23,69.989998,26.360001,47.049999,63.98,72.68,30.38168,25.16,15.925,70.360001,50.759998,26.790001,13.9525,31.231705,17.3925,32.959999,59.700001,34.389999,11388.400391
2008-09-22,37.290001,57.560001,4.680357,58.810001,64.599998,23.110001,87.330002,120.779999,25.620001,41.56691,111.099426,18.5,68.410004,25.690001,40.799999,62.57,70.699997,30.009542,25.4,15.7875,68.040001,46.529999,26.52,13.0925,30.040585,16.295,31.76,58.889999,32.91,11015.700195
2008-09-23,38.279999,57.57,4.53,57.310001,63.540001,22.73,85.459999,125.050003,25.26,41.166496,110.286804,18.629999,68.150002,25.34,40.560001,61.779999,69.0,29.341602,25.440001,15.2075,67.279999,45.619999,26.0,13.0575,29.121452,16.725,31.35,58.400002,32.529999,10854.200195
2008-09-24,37.5,58.380001,4.596786,57.360001,61.740002,22.799999,85.230003,133.0,25.02,40.203594,111.338432,18.700001,68.190002,25.094999,40.5,61.43,68.57,30.028625,25.719999,14.8175,68.739998,44.18,25.1,12.7475,29.337168,16.42,31.620001,58.919998,31.77,10825.200195
2008-09-25,37.830002,59.93,4.711786,57.419998,61.959999,23.48,87.470001,135.5,25.799999,41.328568,114.827919,18.57,69.360001,25.73,43.459999,62.27,69.730003,30.887405,26.610001,16.252501,68.510002,45.09,25.5,13.01,30.059341,16.15,32.130001,60.119999,32.470001,11022.099609
2008-09-26,39.5,60.669998,4.58,58.32,64.129997,23.82,86.949997,137.990005,26.459999,42.110332,114.168259,19.200001,69.400002,26.24,48.240002,63.200001,69.449997,30.648855,27.4,16.9475,68.839996,44.0,25.809999,12.6625,30.181269,15.51,32.73,60.709999,32.75,11143.099609
2008-09-29,32.549999,55.5,3.759286,55.470001,59.889999,21.790001,77.5,120.699997,24.99,38.48753,109.426384,17.27,66.900002,25.514999,41.0,60.16,66.32,28.950382,25.01,16.262501,66.75,36.0,21.0,11.19,28.718161,14.45,31.0,58.450001,29.73,10365.5
2008-09-30,35.43,59.27,4.059286,57.349998,59.599998,22.559999,82.480003,128.0,25.889999,39.612503,111.816444,18.73,69.279999,26.440001,46.700001,61.700001,68.309998,30.114504,26.690001,16.725,69.690002,45.200001,25.389999,12.1,30.096857,15.3475,30.959999,59.889999,30.690001,10850.700195
2008-10-01,35.34,59.18,3.897143,56.619999,56.950001,21.950001,82.199997,134.5,25.92,37.829704,105.286804,18.52,67.790001,27.08,49.630001,63.66,67.389999,30.62023,26.48,16.540001,71.269997,42.990002,25.08,11.6025,29.459093,15.3275,29.74,59.66,30.68,10831.099609
2008-10-02,32.139999,58.59,3.575,53.580002,52.220001,21.200001,79.559998,131.539993,24.860001,36.332912,100.133842,17.200001,67.790001,26.799999,49.849998,61.880001,65.599998,29.675573,26.25,15.9375,71.440002,40.470001,24.76,11.0475,29.327789,14.3975,29.120001,58.849998,29.959999,10482.799805
2008-10-03,30.870001,58.889999,3.466786,53.830002,51.209999,21.25,79.379997,128.0,23.809999,36.075504,98.891014,17.309999,66.160004,26.285,45.900002,60.23,64.599998,30.324427,26.32,15.8125,71.019997,38.799999,24.110001,10.3925,29.299652,14.21,27.959999,59.73,29.540001,10325.400391
2008-10-06,30.07,54.98,3.505,51.290001,49.200001,20.459999,76.839996,124.0,22.82,34.245033,96.19503,16.93,64.5,25.459999,44.0,57.150002,63.0,28.664122,24.91,15.285,68.580002,39.099998,22.26,10.1,28.099154,13.845,27.540001,57.900002,28.26,9955.5
2008-10-07,28.25,51.689999,3.184286,49.279999,47.330002,18.84,73.349998,115.0,21.889999,33.320267,91.443596,16.02,62.490002,24.65,39.32,54.970001,59.970001,27.595421,23.23,14.495,66.25,35.099998,20.52,8.985,27.095613,12.7875,26.74,54.84,26.57,9447.110352
2008-10-08,27.120001,52.119999,3.206786,47.700001,47.650002,18.34,73.099998,113.0,21.17,32.490833,86.567879,16.25,62.360001,23.705,39.299999,53.41,57.369999,27.213739,23.01,13.925,66.099998,32.669998,19.200001,9.125,26.007662,13.1575,26.18,54.549999,25.68,9258.099609
2008-10-09,24.0,50.259998,3.169286,44.41,44.799999,17.190001,64.0,101.349998,19.93,29.92627,85.086044,15.6,57.580002,21.65,36.68,52.080002,53.5,25.009542,22.299999,13.27,60.880001,30.6,17.799999,8.4925,24.319462,12.4625,25.280001,51.389999,23.799999,8579.19043
2008-10-10,23.15,48.580002,3.457143,41.799999,43.130001,17.23,57.830002,88.800003,19.75,29.173107,83.891014,15.19,55.849998,20.75,41.639999,53.349998,54.259998,25.028625,21.5,13.6325,59.560001,30.5,17.35,8.14,25.107288,13.0,23.219999,50.950001,23.040001,8451.19043
2008-10-13,27.299999,53.799999,3.937857,47.080002,49.48,19.27,69.889999,111.0,21.709999,31.871143,88.154877,16.99,62.68,23.629999,41.990002,57.25,59.619999,28.072519,25.5,13.9625,63.290001,35.900002,23.379999,9.4325,27.133129,14.7175,24.59,54.5,26.719999,9387.610352
2008-10-14,28.190001,51.610001,3.717143,45.07,47.490002,18.540001,68.540001,122.900002,21.07,30.603163,89.483749,15.93,64.0,21.865,40.709999,56.02,59.369999,27.795801,24.1,14.28,64.099998,36.959999,22.99,8.975,27.151888,14.4025,23.26,54.439999,25.68,9310.990234
2008-10-15,24.41,47.759998,3.498214,42.330002,42.060001,16.57,59.98,113.150002,19.83,27.723986,84.407265,14.99,60.540001,22.105,38.490002,51.549999,54.68,25.343512,22.66,12.59,59.82,33.700001,21.67,7.73,24.985363,12.4375,21.91,50.049999,23.370001,8577.910156
2008-10-16,23.639999,50.799999,3.638929,44.790001,42.369999,17.75,63.099998,112.400002,19.700001,29.487719,87.495216,15.88,63.5,22.889999,40.490002,54.459999,57.27,26.898855,24.190001,13.9925,61.77,33.25,22.629999,8.1225,25.707537,13.2675,23.51,54.619999,24.27,8979.259766
2008-10-17,23.33,50.189999,3.478571,44.549999,39.32,17.91,62.349998,114.300003,20.209999,28.000463,86.787766,15.5,62.650002,22.1,39.330002,53.799999,56.490002,27.194656,23.93,14.37,61.740002,34.029999,24.389999,7.8975,25.501202,13.055,23.299999,53.77,24.75,8852.219727
2008-10-20,24.35,53.349998,3.515714,46.709999,40.900002,18.959999,69.610001,121.5,20.780001,28.334143,88.441681,16.040001,64.440002,23.23,40.66,56.84,57.509998,29.580153,24.719999,14.9375,63.91,36.150002,25.51,7.955,27.189402,13.0025,24.620001,54.43,26.549999,9265.429688
2008-10-21,26.389999,52.330002,3.2675,46.400002,38.830002,17.860001,66.800003,121.349998,20.52,27.504711,84.952202,15.25,63.66,23.014999,39.740002,55.130001,60.040001,28.597328,23.360001,14.28,62.959999,36.330002,25.25,7.4975,26.270271,12.675,24.35,53.669998,25.309999,9033.660156
2008-10-22,25.02,49.700001,3.459643,42.91,36.52,17.41,61.740002,115.059998,19.469999,26.55134,79.923515,14.58,61.419998,22.690001,37.169998,54.18,58.189999,26.727098,21.530001,13.125,58.759998,37.02,24.059999,6.8825,24.150642,12.1275,23.360001,52.27,23.049999,8519.209961
2008-10-23,24.530001,55.549999,3.508214,46.52,35.360001,17.24,66.769997,108.580002,19.059999,27.533312,80.640533,14.51,62.450001,21.530001,37.849998,55.580002,61.540001,27.528625,22.32,12.6825,60.57,41.0,23.93,6.8025,24.610207,12.08,23.33,52.759998,23.4,8691.25
2008-10-24,24.049999,57.169998,3.442143,45.240002,33.299999,16.309999,63.91,100.400002,18.51,25.893517,78.4608,14.28,60.790001,20.805,35.43,53.060001,59.610001,26.097328,21.959999,11.9475,58.869999,41.740002,22.91,6.67,23.522257,11.995,22.59,51.400002,22.610001,8378.950195
2008-10-27,23.08,54.740002,3.288929,42.360001,32.779999,16.09,61.709999,92.879997,18.91,24.997349,76.156792,14.25,60.150002,20.504999,34.0,51.759998,60.369999,25.591602,21.18,11.6375,57.369999,37.610001,20.43,6.3275,25.895115,11.6475,21.4,49.669998,21.370001,8175.77002
2008-10-28,25.469999,60.0,3.568214,48.91,34.950001,18.309999,70.019997,93.57,21.57,27.933727,83.441681,15.86,64.190002,22.625,37.599998,56.619999,64.309998,28.330153,23.1,13.105,63.23,38.790001,22.450001,7.1425,29.684187,12.4925,24.959999,55.169998,23.91,9065.120117
2008-10-29,25.209999,58.880001,3.733929,49.799999,36.139999,17.870001,71.0,97.660004,21.65,27.628649,84.32122,14.94,61.529999,21.924999,35.709999,57.18,62.5,27.366411,23.0,13.12,60.990002,40.349998,21.32,7.515,28.605616,12.6725,23.67,55.02,23.969999,8990.959961
2008-10-30,26.059999,60.529999,3.965714,50.700001,37.369999,17.790001,74.18,91.110001,22.719999,28.725023,86.701721,16.17,60.57,22.33,37.619999,57.869999,62.549999,28.807253,22.629999,13.9525,63.080002,41.150002,22.389999,7.63,28.605616,13.5625,25.200001,54.75,25.33,9180.69043
2008-10-31,27.5,59.889999,3.8425,52.419998,38.200001,17.77,74.599998,92.5,23.59,29.030102,88.881454,16.030001,61.34,22.030001,41.25,57.93,64.300003,29.532442,22.33,14.4075,64.540001,42.549999,23.73,7.74,27.827168,13.8375,25.459999,55.810001,25.91,9325.009766
2008-11-03,28.32,61.549999,3.82,52.849998,39.009998,17.200001,73.690002,89.089996,22.219999,29.468653,88.60421,15.64,61.16,22.725,40.73,57.029999,64.110001,28.597328,22.620001,13.96,64.400002,40.549999,23.49,7.6475,28.840088,13.1225,24.610001,55.970001,25.040001,9319.830078
2008-11-04,29.82,60.57,3.963929,53.619999,42.25,18.33,78.190002,95.0,23.389999,31.270519,89.292542,16.26,61.889999,23.014999,42.169998,57.779999,65.610001,29.704199,23.530001,14.055,66.07,42.599998,22.82,7.8825,30.58456,14.9525,25.620001,56.130001,26.02,9625.280273
2008-11-05,27.83,59.419998,3.689286,49.549999,40.400002,17.389999,74.879997,87.43,22.15,29.544922,85.984703,15.06,59.849998,22.365,39.220001,56.0,64.519997,27.404579,22.08,13.195,63.810001,40.43,22.77,7.45,28.924498,14.1175,24.459999,54.130001,24.23,9139.269531
